id,prop,structure
mb-dielectric-3651,2.3297755256676558,"System
1.0
5.84809641 0.41019393 0.0
2.92823934 5.07877023 0.0
-4.38816787 -2.74448158 2.75323321
Ti Sn O 
1 1 4 
direct
0.75 0.25 0.5 Ti
0.0 0.0 0.0 Sn
0.55603207 0.05603207 0.5 O
0.2072219 0.2072219 0.0 O
0.94396793 0.44396793 0.5 O
0.7927781 0.7927781 1.0 O
"
mb-dielectric-3652,2.070308189618155,"System
1.0
3.81670936 3.81670936 0.0
0.0 3.81670936 3.81670936
3.81670936 0.0 3.81670936
Sr H Ru 
2 6 1 
direct
0.75 0.75 0.75 Sr
0.25 0.25 0.25 Sr
0.22564152 0.77435848 0.77435848 H
0.22564152 0.22564152 0.77435848 H
0.22564152 0.77435848 0.22564152 H
0.77435848 0.22564152 0.22564152 H
0.77435848 0.77435848 0.22564152 H
0.77435848 0.22564152 0.77435848 H
0.0 0.0 0.0 Ru
"
mb-dielectric-3653,2.0226844373979764,"System
1.0
9.49111033 0.0 0.0
-4.74555516 8.21954265 0.0
0.0 0.0 7.19386999
O Cl Eu 
2 12 8 
direct
0.33333333 0.66666667 0.10659703 O
0.66666667 0.33333333 0.60659703 O
0.46582868 0.93165737 0.71485077 Cl
0.53417132 0.06834263 0.21485077 Cl
0.93165737 0.46582868 0.21485077 Cl
0.46582868 0.53417132 0.71485077 Cl
0.85785824 0.14214176 0.89125927 Cl
0.71571648 0.85785824 0.39125927 Cl
0.53417132 0.46582868 0.21485077 Cl
0.06834263 0.53417132 0.71485077 Cl
0.14214176 0.85785824 0.39125927 Cl
0.28428352 0.14214176 0.89125927 Cl
0.85785824 0.71571648 0.89125927 Cl
0.14214176 0.28428352 0.39125927 Cl
0.80296178 0.19703822 0.5008924 Eu
0.60592355 0.80296178 0.0008924 Eu
0.19703822 0.39407645 0.0008924 Eu
0.80296178 0.60592355 0.5008924 Eu
0.39407645 0.19703822 0.5008924 Eu
0.19703822 0.80296178 0.0008924 Eu
0.66666667 0.33333333 0.93349564 Eu
0.33333333 0.66666667 0.43349564 Eu
"
mb-dielectric-3655,3.3809761903025595,"System
1.0
-4.12074664 4.12074664 -3.59163792
4.12074664 -4.12074664 -3.59163792
-4.12074664 -4.12074664 3.59163792
Tl Se 
4 4 
direct
0.75 0.75 -0.0 Tl
0.25 0.25 -0.0 Tl
0.25 0.75 0.5 Tl
0.75 0.25 0.5 Tl
0.82344045 0.32344045 0.1468809 Se
0.17655955 0.67655955 0.8531191 Se
0.67655955 0.82344045 0.5 Se
0.32344045 0.17655955 0.5 Se
"
mb-dielectric-3657,2.4161043023843227,"System
1.0
3.01340321 0.0 0.0
-1.50670161 2.60968373 0.0
0.0 0.0 11.5479241
O Cu Ga 
4 2 2 
direct
0.33333333 0.66666667 0.4118622 O
0.66666667 0.33333333 0.9118622 O
0.33333333 0.66666667 0.0881378 O
0.66666667 0.33333333 0.5881378 O
0.66666667 0.33333333 0.75 Cu
0.33333333 0.66666667 0.25 Cu
0.0 0.0 0.0 Ga
0.0 0.0 0.5 Ga
"
mb-dielectric-3658,1.7564168070250297,"System
1.0
4.9147339 0.0 0.0
0.0 8.50643139 0.0
0.0 0.0 2.88689991
Al H O 
4 4 8 
direct
0.3961364 0.64942334 0.25 Al
0.1038636 0.14942334 0.25 Al
0.6038636 0.35057666 0.75 Al
0.8961364 0.85057666 0.75 Al
0.37060143 0.93114981 0.75 H
0.12939857 0.43114981 0.75 H
0.62939857 0.06885019 0.25 H
0.87060143 0.56885019 0.25 H
0.20832086 0.00243138 0.75 O
0.29167914 0.50243138 0.75 O
0.79167914 0.99756862 0.25 O
0.70832086 0.49756862 0.25 O
0.95015356 0.26019458 0.75 O
0.54984644 0.76019458 0.75 O
0.04984644 0.73980542 0.25 O
0.45015356 0.23980542 0.25 O
"
mb-dielectric-3659,2.476466501556872,"System
1.0
3.03743383 0.0 0.0
-1.51871692 2.63049486 0.0
0.0 0.0 12.57211825
O Ga Ag 
4 2 2 
direct
0.33333333 0.66666667 0.4194862 O
0.66666667 0.33333333 0.9194862 O
0.33333333 0.66666667 0.0805138 O
0.66666667 0.33333333 0.5805138 O
0.0 0.0 0.0 Ga
0.0 0.0 0.5 Ga
0.66666667 0.33333333 0.75 Ag
0.33333333 0.66666667 0.25 Ag
"
mb-dielectric-3660,2.417435624789213,"System
1.0
3.24122113 0.0 0.0
-1.62061056 2.80697983 0.0
0.0 0.0 12.522619
O Sc Ag 
4 2 2 
direct
0.33333333 0.66666667 0.41797908 O
0.66666667 0.33333333 0.91797908 O
0.33333333 0.66666667 0.08202092 O
0.66666667 0.33333333 0.58202092 O
0.0 0.0 0.0 Sc
0.0 0.0 0.5 Sc
0.66666667 0.33333333 0.75 Ag
0.33333333 0.66666667 0.25 Ag
"
mb-dielectric-3661,2.674631127214873,"System
1.0
3.26874062 0.0 0.0
-1.63437031 2.83081242 0.0
0.0 0.0 12.30613742
O Sc Au 
4 2 2 
direct
0.33333333 0.66666667 0.41850999 O
0.66666667 0.33333333 0.91850999 O
0.33333333 0.66666667 0.08149001 O
0.66666667 0.33333333 0.58149001 O
0.0 0.0 0.0 Sc
0.0 0.0 0.5 Sc
0.66666667 0.33333333 0.75 Au
0.33333333 0.66666667 0.25 Au
"
mb-dielectric-3663,4.618982571952399,"System
1.0
3.19178835 0.0 0.0
0.0 4.61138112 0.0
0.0 0.0 4.55466776
O Pt 
4 2 
direct
0.0 0.74083508 0.63760963 O
0.0 0.25916492 0.36239037 O
0.5 0.24083508 0.86239037 O
0.5 0.75916492 0.13760963 O
0.0 0.0 0.0 Pt
0.5 0.5 0.5 Pt
"
mb-dielectric-3665,2.209580729459777,"System
1.0
5.95849762 0.0 0.0
0.0 6.30231258 0.0
0.0 0.0 15.04361859
Al S Ba 
8 14 2 
direct
0.08930136 0.83003297 0.61953384 Al
0.071556 0.31623883 0.25248838 Al
0.571556 0.68376117 0.24751162 Al
0.58930136 0.16996703 0.88046616 Al
0.58930136 0.16996703 0.11953384 Al
0.08930136 0.83003297 0.38046616 Al
0.071556 0.31623883 0.74751162 Al
0.571556 0.68376117 0.75248838 Al
0.97562941 0.64565452 0.5 S
0.47562941 0.35434548 0.0 S
0.96682176 0.19677122 0.88031474 S
0.46682176 0.80322878 0.61968526 S
0.46682176 0.80322878 0.38031474 S
0.96682176 0.19677122 0.11968526 S
0.98656067 0.17301786 0.61630747 S
0.48656067 0.82698214 0.88369253 S
0.48656067 0.82698214 0.11630747 S
0.98656067 0.17301786 0.38369253 S
0.96140876 0.66778876 0.74843082 S
0.46140876 0.33221124 0.75156918 S
0.46140876 0.33221124 0.24843082 S
0.96140876 0.66778876 0.25156918 S
0.4798735 0.35305517 0.5 Ba
0.9798735 0.64694483 0.0 Ba
"
mb-dielectric-3666,2.124082233185251,"System
1.0
4.97549555 0.0 -2.86737325
-1.65246442 4.69307121 -2.86737325
0.04151955 0.05863748 5.82249729
O Sr Sn 
6 2 2 
direct
0.80646693 0.30646693 0.0 O
0.69353307 0.80646693 0.0 O
0.30646693 0.19353307 0.0 O
0.19353307 0.69353307 0.0 O
0.25 0.25 0.5 O
0.75 0.75 0.5 O
0.25 0.75 0.5 Sr
0.75 0.25 0.5 Sr
0.0 0.0 0.0 Sn
0.5 0.5 0.0 Sn
"
mb-dielectric-3667,1.5060122855917153,"System
1.0
4.38348242 0.0 -1.26549796
-0.36537619 4.3681978 -1.26560466
-0.00810023 -0.0090058 8.19653186
F Ca Cs 
4 1 2 
direct
0.5 0.0 0.0 F
0.0 0.5 0.0 F
0.84845508 0.8484633 0.69691017 F
0.15154492 0.1515367 0.30308983 F
0.0 0.0 0.0 Ca
0.64927154 0.64924726 0.29854308 Cs
0.35072846 0.35075274 0.70145692 Cs
"
mb-dielectric-3668,4.425155364504166,"System
1.0
6.00849141 0.0 0.0
0.0 6.00849141 0.0
0.0 0.0 6.00849141
Se Ru 
8 4 
direct
0.37924828 0.12075172 0.87924828 Se
0.12075172 0.87924828 0.37924828 Se
0.87924828 0.37924828 0.12075172 Se
0.62075172 0.62075172 0.62075172 Se
0.37924828 0.37924828 0.37924828 Se
0.12075172 0.62075172 0.87924828 Se
0.87924828 0.12075172 0.62075172 Se
0.62075172 0.87924828 0.12075172 Se
0.0 0.5 0.5 Ru
0.5 0.5 0.0 Ru
0.5 0.0 0.5 Ru
0.0 0.0 0.0 Ru
"
mb-dielectric-3669,2.4790242704203878,"System
1.0
5.31292954 1e-08 -2.51757789
-1.19297619 5.17726068 -2.51757788
-0.00803274 -0.0100942 6.8478644
Al Se Cd 
2 4 1 
direct
0.25 0.75 0.5 Al
0.5 0.5 0.0 Al
0.86683258 0.86779227 0.27384502 Se
0.40701245 0.40605275 0.27384502 Se
0.13220773 0.59298755 0.72615498 Se
0.59394725 0.13316742 0.72615498 Se
0.0 0.0 0.0 Cd
"
mb-dielectric-3670,1.515206256586875,"System
1.0
5.04580131 0.0 2.91319474
1.68193377 4.7572271 2.91319474
0.0 0.0 5.82638949
F K Ni 
6 2 1 
direct
0.21876407 0.78123593 0.78123593 F
0.21876407 0.78123593 0.21876407 F
0.78123593 0.21876407 0.78123593 F
0.78123593 0.21876407 0.21876407 F
0.78123593 0.78123593 0.21876407 F
0.21876407 0.21876407 0.78123593 F
0.25 0.25 0.25 K
0.75 0.75 0.75 K
0.0 0.0 0.0 Ni
"
mb-dielectric-3672,2.372994943104597,"System
1.0
4.9531132 0.0 -2.77063338
-1.54981504 4.70440259 -2.77063338
0.02143747 0.02963316 5.85102749
Be N Ba 
4 4 2 
direct
0.62876711 0.12876711 0.0 Be
0.87123289 0.62876711 0.0 Be
0.12876711 0.37123289 0.0 Be
0.37123289 0.87123289 0.0 Be
0.33397218 0.16602782 0.0 N
0.16602782 0.66602782 0.0 N
0.66602782 0.83397218 0.0 N
0.83397218 0.33397218 0.0 N
0.75 0.75 0.5 Ba
0.25 0.25 0.5 Ba
"
mb-dielectric-3674,3.312081822660787,"System
1.0
5.0666699 -0.00574442 0.00478838
2.52716275 4.39116188 0.00559457
3.38345471 2.89788063 4.82443225
Li Fe O 
4 2 6 
direct
0.98152014 0.49714945 0.00076183 Li
0.49235931 0.50753425 0.49976259 Li
0.6581452 0.1738355 0.00020259 Li
0.33279796 0.84983608 0.99962323 Li
0.82512494 0.8397387 0.5004002 Fe
0.15912738 0.17358955 0.50034284 Fe
0.7649693 0.98884329 0.73172901 O
0.20582687 0.01110075 0.26874125 O
0.43091264 0.70439215 0.7295492 O
0.91907917 0.67456334 0.27094167 O
0.58490351 0.29015385 0.27689529 O
0.05241059 0.37578609 0.7237423 O
"
mb-dielectric-3675,2.261559565137891,"System
1.0
7.44113875 0.0 0.0
-3.72056938 6.44421519 0.0
0.0 0.0 3.87810144
Li N Br 
10 3 1 
direct
0.77833193 0.55666385 0.0 Li
0.44333615 0.22166807 0.0 Li
0.77833193 0.22166807 0.0 Li
0.16717557 0.33435114 0.0 Li
0.49164874 0.50835126 0.5 Li
0.01670251 0.50835126 0.5 Li
0.49164874 0.98329749 0.5 Li
0.33333333 0.66666667 0.0 Li
0.16717557 0.83282443 0.0 Li
0.66564886 0.83282443 0.0 Li
0.49137474 0.50862526 0.0 N
0.49137474 0.98274949 0.0 N
0.01725051 0.50862526 0.0 N
0.0 0.0 0.5 Br
"
mb-dielectric-3676,5.731113911506791,"System
1.0
6.40187942 0.0 0.0
0.0 6.41812433 0.0
0.0 0.0 11.61303765
Si Sb Pt 
8 8 8 
direct
0.85399281 0.2657098 0.4259945 Si
0.35399281 0.2342902 0.5740055 Si
0.14600719 0.7657098 0.0740055 Si
0.64600719 0.7342902 0.9259945 Si
0.14600719 0.7342902 0.5740055 Si
0.64600719 0.7657098 0.4259945 Si
0.85399281 0.2342902 0.9259945 Si
0.35399281 0.2657098 0.0740055 Si
0.11673002 0.00625445 0.32729648 Sb
0.61673002 0.49374555 0.67270352 Sb
0.88326998 0.50625445 0.17270352 Sb
0.38326998 0.99374555 0.82729648 Sb
0.88326998 0.99374555 0.67270352 Sb
0.38326998 0.50625445 0.32729648 Sb
0.11673002 0.49374555 0.82729648 Sb
0.61673002 0.00625445 0.17270352 Sb
0.51168952 0.11848249 0.39350236 Pt
0.01168952 0.38151751 0.60649764 Pt
0.48831048 0.61848249 0.10649764 Pt
0.98831048 0.88151751 0.89350236 Pt
0.48831048 0.88151751 0.60649764 Pt
0.98831048 0.61848249 0.39350236 Pt
0.51168952 0.38151751 0.89350236 Pt
0.01168952 0.11848249 0.10649764 Pt
"
mb-dielectric-3677,2.119404082912616,"System
1.0
2.95202424 0.0 0.0
-1.47601212 4.92454496 0.0
0.0 0.0 7.20649841
Li Cr O 
4 2 4 
direct
0.11364776 0.22729451 0.63435854 Li
0.39500686 0.79001471 0.85273369 Li
0.88635224 0.77270549 0.13435854 Li
0.60499314 0.20998529 0.35273369 Li
0.14256879 0.28513659 0.01115713 Cr
0.85743121 0.71486341 0.51115713 Cr
0.23292211 0.46584423 0.41587567 O
0.4861931 0.9723852 0.60076497 O
0.76707789 0.53415577 0.91587567 O
0.5138069 0.0276148 0.10076497 O
"
mb-dielectric-3678,2.3260766682692697,"System
1.0
13.86270912 0.0 0.0
-0.0 13.86270912 0.0
0.0 0.0 10.08778877
Cs W N 
24 16 40 
direct
0.0770468 0.29201702 0.75872282 Cs
0.9229532 0.70798298 0.75872282 Cs
0.79201702 0.9229532 0.00872282 Cs
0.20798298 0.0770468 0.00872282 Cs
0.08332533 0.760702 0.43535956 Cs
0.91667467 0.239298 0.43535956 Cs
0.260702 0.91667467 0.68535956 Cs
0.739298 0.08332533 0.68535956 Cs
-0.0 0.5 0.97999115 Cs
-0.0 0.0 0.22999115 Cs
-0.0 0.0 0.72140226 Cs
0.0 0.5 0.47140226 Cs
0.5770468 0.79201702 0.25872282 Cs
0.4229532 0.20798298 0.25872282 Cs
0.29201702 0.4229532 0.50872282 Cs
0.70798298 0.5770468 0.50872282 Cs
0.58332533 0.260702 0.93535956 Cs
0.41667467 0.739298 0.93535956 Cs
0.760702 0.41667467 0.18535956 Cs
0.239298 0.58332533 0.18535956 Cs
0.5 0.0 0.47999115 Cs
0.5 0.5 0.72999115 Cs
0.5 0.5 0.22140226 Cs
0.5 0.0 0.97140226 Cs
0.19303671 0.12308371 0.43468601 W
0.80696329 0.87691629 0.43468601 W
0.12308371 0.30696329 0.18468601 W
0.87691629 0.69303671 0.18468601 W
0.89578467 0.22263491 0.04102707 W
0.10421533 0.77736509 0.04102707 W
0.72263491 0.10421533 0.29102707 W
0.27736509 0.89578467 0.29102707 W
0.69303671 0.62308371 0.93468601 W
0.30696329 0.37691629 0.93468601 W
0.62308371 0.80696329 0.68468601 W
0.37691629 0.19303671 0.68468601 W
0.39578467 0.72263491 0.54102707 W
0.60421533 0.27736509 0.54102707 W
0.22263491 0.60421533 0.79102707 W
0.77736509 0.39578467 0.79102707 W
0.09057849 0.13941099 0.53868343 N
0.90942151 0.86058901 0.53868343 N
0.63941099 0.90942151 0.78868343 N
0.36058901 0.09057849 0.78868343 N
0.6289296 0.04347748 0.20360984 N
0.3710704 0.95652252 0.20360984 N
0.04347748 0.8710704 0.95360984 N
0.95652252 0.1289296 0.95360984 N
0.30501168 0.17003604 0.52520931 N
0.69498832 0.82996396 0.52520931 N
0.17003604 0.19498832 0.27520931 N
0.82996396 0.80501168 0.27520931 N
0.80716763 0.16649832 0.1664915 N
0.19283237 0.83350168 0.1664915 N
0.16649832 0.69283237 0.9164915 N
0.83350168 0.30716763 0.9164915 N
0.98652812 0.29725749 0.14406526 N
0.01347188 0.70274251 0.14406526 N
0.79725749 0.01347188 0.39406526 N
0.20274251 0.98652812 0.39406526 N
0.59057849 0.63941099 0.03868343 N
0.40942151 0.36058901 0.03868343 N
0.13941099 0.40942151 0.28868343 N
0.86058901 0.59057849 0.28868343 N
0.1289296 0.54347748 0.70360984 N
0.8710704 0.45652252 0.70360984 N
0.54347748 0.3710704 0.45360984 N
0.45652252 0.6289296 0.45360984 N
0.80501168 0.67003604 0.02520931 N
0.19498832 0.32996396 0.02520931 N
0.67003604 0.69498832 0.77520931 N
0.32996396 0.30501168 0.77520931 N
0.30716763 0.66649832 0.6664915 N
0.69283237 0.33350168 0.6664915 N
0.66649832 0.19283237 0.4164915 N
0.33350168 0.80716763 0.4164915 N
0.48652812 0.79725749 0.64406526 N
0.51347188 0.20274251 0.64406526 N
0.29725749 0.51347188 0.89406526 N
0.70274251 0.48652812 0.89406526 N
"
mb-dielectric-3679,1.809051316753124,"System
1.0
3.2256026 0.0 -1.53752541
-0.73288148 3.14124129 -1.53752541
0.04359617 0.05493839 4.24374915
O Sr 
2 1 
direct
0.38934591 0.38934591 0.77869183 O
0.61065409 0.61065409 0.22130817 O
0.0 0.0 0.0 Sr
"
mb-dielectric-3681,1.7990296458554167,"System
1.0
5.28222943 0.0 0.0
0.0 8.03786834 0.0
0.0 0.0 6.97961169
Li Mn P H O 
2 2 4 4 16 
direct
0.66559522 0.5 0.0 Li
0.83440478 0.0 0.5 Li
0.98616729 0.0 0.0 Mn
0.51383271 0.5 0.5 Mn
0.0160255 0.64826944 0.28721319 P
0.0160255 0.35173056 0.71278681 P
0.4839745 0.14826944 0.21278681 P
0.4839745 0.85173056 0.78721319 P
0.19381617 0.21533352 0.4827148 H
0.19381617 0.78466648 0.5172852 H
0.30618383 0.28466648 0.9827148 H
0.30618383 0.71533352 0.0172852 H
0.01581979 0.21916507 0.54353909 O
0.02695687 0.73116971 0.08928383 O
0.02695687 0.26883029 0.91071617 O
0.01581979 0.78083493 0.45646091 O
0.25348135 0.46063014 0.69159203 O
0.25348135 0.53936986 0.30840797 O
0.24651865 0.03936986 0.19159203 O
0.24651865 0.96063014 0.80840797 O
0.47304313 0.23116971 0.41071617 O
0.48418021 0.28083493 0.04353909 O
0.48418021 0.71916507 0.95646091 O
0.47304313 0.76883029 0.58928383 O
0.73286063 0.95326406 0.79770998 O
0.73286063 0.04673594 0.20229002 O
0.76713937 0.45326406 0.70229002 O
0.76713937 0.54673594 0.29770998 O
"
mb-dielectric-3682,3.415747843932825,"System
1.0
5.73203991 0.0 1.912816
2.86601995 7.50486866 0.956408
0.00650769 0.0 9.52536518
As Sr 
8 6 
direct
0.41424599 0.67229706 0.50511311 As
0.59165615 0.32770294 0.49488689 As
0.83654304 0.82770294 0.00511311 As
0.66935909 0.17229706 0.99488689 As
0.31696681 0.17041638 0.65938179 As
0.14676497 0.82958362 0.34061821 As
0.7263486 0.67041638 0.84061821 As
0.23738319 0.32958362 0.15938179 As
0.55308587 0.00557555 0.33397967 Sr
0.89264109 0.99442445 0.66602033 Sr
0.30866142 0.49442445 0.83397967 Sr
0.63706554 0.50557555 0.16602033 Sr
0.00383913 0.5 0.5 Sr
0.25383913 0.0 0.0 Sr
"
mb-dielectric-3683,2.937345740630476,"System
1.0
7.08454063 0.0 0.0
0.0 7.25106286 -0.8953092
0.0 -0.0291429 12.41539978
K Sb 
8 8 
direct
0.39832441 0.11158173 0.3302215 K
0.89832441 0.38841827 0.1697785 K
0.60167559 0.88841827 0.6697785 K
0.10167559 0.61158173 0.8302215 K
0.66605617 0.79089907 0.03443909 K
0.16605617 0.70910093 0.46556091 K
0.33394383 0.20910093 0.96556091 K
0.83394383 0.29089907 0.53443909 K
0.89872864 0.96425215 0.286792 Sb
0.39872864 0.53574785 0.213208 Sb
0.10127136 0.03574785 0.713208 Sb
0.60127136 0.46425215 0.786792 Sb
0.16558552 0.80252253 0.12355374 Sb
0.66558552 0.69747747 0.37644626 Sb
0.83441448 0.19747747 0.87644626 Sb
0.33441448 0.30252253 0.62355374 Sb
"
mb-dielectric-3685,4.282918864512845,"System
1.0
4.02130383 0.0 2.32170085
1.34043461 3.79132161 2.32170085
0.0 0.0 4.64340169
Pd Sb Er 
1 1 1 
direct
0.25 0.25 0.25 Pd
0.5 0.5 0.5 Sb
0.0 0.0 0.0 Er
"
mb-dielectric-3686,2.661512852996708,"System
1.0
1.63008555 -2.82339203 0.0
1.63008555 2.82339203 0.0
0.0 0.0 5.47771096
Li Hf N 
2 1 2 
direct
0.666667 0.333333 0.38180926 Li
0.333333 0.666667 0.61819074 Li
0.0 0.0 0.0 Hf
0.666667 0.333333 0.78002804 N
0.333333 0.666667 0.21997196 N
"
mb-dielectric-3689,2.4822305157525757,"System
1.0
3.64360653 0.0 0.0
-1.82180327 3.15545582 0.0
0.0 0.0 6.39976329
N Mg Sr 
2 2 1 
direct
0.33333333 0.66666667 0.22053691 N
0.66666667 0.33333333 0.77946309 N
0.33333333 0.66666667 0.86860431 Mg
0.66666667 0.33333333 0.13139569 Mg
0.0 0.0 0.5 Sr
"
mb-dielectric-3691,1.897175362594375,"System
1.0
6.78651893 -1.699e-05 0.00092731
-1.715e-05 6.78839838 -0.00122515
0.00063349 -0.00083741 4.60036686
Li Cr O 
12 2 8 
direct
0.03442273 0.53434262 0.75001582 Li
0.03426652 0.96573985 0.74997223 Li
0.2501051 0.24991502 0.67840567 Li
0.25008291 0.24989899 0.17840591 Li
0.46567147 0.53434398 0.75012099 Li
0.46583573 0.96573994 0.75004127 Li
0.53424972 0.03416869 0.25001264 Li
0.53433805 0.46575517 0.24992729 Li
0.74996659 0.75008456 0.32159865 Li
0.74995413 0.75008897 0.82159853 Li
0.96573021 0.03433674 0.25004631 Li
0.96563466 0.46556709 0.24993395 Li
0.24981353 0.74965329 0.25035302 Cr
0.75010436 0.25048817 0.74956323 Cr
0.02068599 0.2500181 0.94172474 O
0.25000301 0.02056622 0.44159581 O
0.24999988 0.4792242 0.44179455 O
0.47946629 0.25001774 0.94161537 O
0.52050519 0.74997472 0.0584462 O
0.75003155 0.97946328 0.55842061 O
0.75003669 0.52080797 0.55818182 O
0.9792757 0.74998469 0.05822541 O
"
mb-dielectric-3692,4.255114569550389,"System
1.0
4.19273319 0.0 0.0
0.0 4.19273319 0.0
0.0 0.0 7.15426706
Na Zn As 
2 2 2 
direct
0.75 0.75 0.64860426 Na
0.25 0.25 0.35139574 Na
0.25 0.75 0.0 Zn
0.75 0.25 0.0 Zn
0.25 0.25 0.78251372 As
0.75 0.75 0.21748628 As
"
mb-dielectric-3693,2.58543316809131,"System
1.0
4.76169549 0.0 -0.01468479
0.0 4.75844281 0.0
-0.02859719 0.0 9.24443147
Ta Cr N O 
4 2 2 10 
direct
0.00269702 0.99591934 0.33890213 Ta
0.98243416 0.99732258 0.68285171 Ta
0.49730298 0.49591934 0.16109787 Ta
0.51756584 0.49732258 0.81714829 Ta
0.99855691 0.00039408 0.00230933 Cr
0.50144309 0.50039408 0.49769067 Cr
0.69656589 0.70041653 0.6638998 N
0.80343411 0.20041653 0.8361002 N
0.19990063 0.80591313 0.49277757 O
0.19844236 0.80547543 0.83534618 O
0.1974237 0.80171606 0.17255746 O
0.3025763 0.30171606 0.32744254 O
0.30155864 0.30547543 0.66465382 O
0.30010037 0.30591313 0.00722243 O
0.68959285 0.69535189 0.00381925 O
0.69882918 0.69749096 0.3290266 O
0.80117082 0.19749096 0.1709734 O
0.81040715 0.19535189 0.49618075 O
"
mb-dielectric-3695,2.7086609853086694,"System
1.0
7.36364837 0.0 0.0
0.0 8.69477151 0.0
0.0 0.0 8.69477151
N Cu Sr 
10 6 12 
direct
0.63180509 0.5 0.0 N
0.13180509 0.0 0.5 N
0.24091319 0.78081729 0.0 N
0.74091319 0.0 0.78081729 N
0.74091319 0.0 0.21918271 N
0.24091319 0.21918271 0.0 N
0.48382467 0.71303174 0.5 N
0.98382467 0.5 0.71303174 N
0.98382467 0.5 0.28696826 N
0.48382467 0.28696826 0.5 N
0.97206471 0.5 0.5 Cu
0.47206471 0.5 0.5 Cu
0.43383711 0.35918427 0.0 Cu
0.93383711 0.0 0.35918427 Cu
0.93383711 0.0 0.64081573 Cu
0.43383711 0.64081573 0.0 Cu
0.50311514 0.0 0.0 Sr
1.00311514 0.0 0.0 Sr
0.02204382 0.5 0.0 Sr
0.52204382 0.0 0.5 Sr
0.71103032 0.3028311 0.26693991 Sr
0.71103032 0.6971689 0.73306009 Sr
0.21103032 0.26693991 0.6971689 Sr
0.21103032 0.73306009 0.3028311 Sr
0.21103032 0.73306009 0.6971689 Sr
0.71103032 0.3028311 0.73306009 Sr
0.71103032 0.6971689 0.26693991 Sr
0.21103032 0.26693991 0.3028311 Sr
"
mb-dielectric-3698,2.55636460624299,"System
1.0
3.88473742 0.09933849 8.26205425
1.92450986 3.37599093 8.26205425
0.16605098 0.09933849 9.12826119
Ga Se 
2 2 
direct
0.0466627 0.0466627 0.0466627 Ga
0.95367982 0.95367982 0.95367982 Ga
0.75745734 0.75745734 0.75745734 Se
0.57620014 0.57620014 0.57620014 Se
"
mb-dielectric-3699,2.350673662300383,"System
1.0
6.51782272 -0.01821181 -2.40983733
-1.61313057 6.31507359 -2.40983733
0.01745472 0.02240914 9.06587872
As Rb 
6 4 
direct
0.69693051 0.69693051 0.84413137 As
0.85279914 0.85279914 0.15586863 As
0.30306949 0.30306949 0.15586863 As
0.14720086 0.14720086 0.84413137 As
0.84342842 0.84342842 0.68685683 As
0.15657158 0.15657158 0.31314317 As
0.75 0.25 0.5 Rb
0.25 0.75 0.5 Rb
0.26164131 0.73835869 0.0 Rb
0.73835869 0.26164131 0.0 Rb
"
mb-dielectric-3700,2.125411960067977,"System
1.0
6.02070445 0.0 0.0
0.0 6.02070445 0.0
0.0 0.0 6.02070445
Li Sb O 
4 4 12 
direct
0.87189629 0.87189629 0.87189629 Li
0.62810371 0.12810371 0.37189629 Li
0.37189629 0.62810371 0.12810371 Li
0.12810371 0.37189629 0.62810371 Li
0.09210695 0.90789305 0.40789305 Sb
0.40789305 0.09210695 0.90789305 Sb
0.59210695 0.59210695 0.59210695 Sb
0.90789305 0.40789305 0.09210695 Sb
0.98495718 0.22298929 0.36240884 O
0.13759116 0.01504282 0.72298929 O
0.22298929 0.36240884 0.98495718 O
0.27701071 0.63759116 0.48495718 O
0.36240884 0.98495718 0.22298929 O
0.51504282 0.77701071 0.86240884 O
0.48495718 0.27701071 0.63759116 O
0.63759116 0.48495718 0.27701071 O
0.72298929 0.13759116 0.01504282 O
0.77701071 0.86240884 0.51504282 O
0.86240884 0.51504282 0.77701071 O
0.01504282 0.72298929 0.13759116 O
"
mb-dielectric-3701,5.923174824365747,"System
1.0
7.44255028 0.0 -2.63133889
-3.72127514 6.44543761 -2.63133889
0.0 0.0 7.89401666
Co Sb 
4 12 
direct
0.5 0.5 0.5 Co
0.0 0.5 0.0 Co
0.0 0.0 0.5 Co
0.5 0.0 0.0 Co
0.49286193 0.15952014 0.33334178 Sb
0.15952014 0.66665822 0.82617836 Sb
0.33334178 0.17382164 0.84047986 Sb
0.84047986 0.66665822 0.50713807 Sb
0.66665822 0.82617836 0.15952014 Sb
0.84047986 0.33334178 0.17382164 Sb
0.66665822 0.50713807 0.84047986 Sb
0.33334178 0.49286193 0.15952014 Sb
0.15952014 0.33334178 0.49286193 Sb
0.82617836 0.15952014 0.66665822 Sb
0.17382164 0.84047986 0.33334178 Sb
0.50713807 0.84047986 0.66665822 Sb
"
mb-dielectric-3702,1.9401971549303951,"System
1.0
6.17322232 0.0 0.0
0.0 4.92332116 0.0
0.0 0.0 4.87042614
Zn Se O 
2 2 8 
direct
0.0 0.90174253 0.02744183 Zn
0.5 0.09825747 0.52744183 Zn
0.0 0.34180112 0.4781031 Se
0.5 0.65819888 0.9781031 Se
0.0 0.66505456 0.38501345 O
0.0 0.30249723 0.81646416 O
0.212501 0.17523367 0.33245072 O
0.287499 0.82476633 0.83245072 O
0.5 0.69750277 0.31646416 O
0.5 0.33494544 0.88501345 O
0.712501 0.82476633 0.83245072 O
0.787499 0.17523367 0.33245072 O
"
